umap1,umap2,cat
-2.086019,6.8687496,Alkali/Lamprophyres
-2.1132307,13.654217,Alkali/Lamprophyres
8.373568,2.1497045,Alkali/Lamprophyres
-2.099162,13.611559,Alkali/Lamprophyres
-1.8827279,13.885907,Alkali/Lamprophyres
-2.75866,12.368289,Alkali/Lamprophyres
-1.6481284,13.790648,Alkali/Lamprophyres
-1.4997795,13.71486,Alkali/Lamprophyres
-1.7851902,13.853404,Alkali/Lamprophyres
-1.7010404,13.852954,Alkali/Lamprophyres
-1.7302709,13.832376,Alkali/Lamprophyres
-1.6835153,13.828597,Alkali/Lamprophyres
-1.719651,13.823186,Alkali/Lamprophyres
-1.7910961,13.819788,Alkali/Lamprophyres
-4.3941507,-8.046739,Alkali/Lamprophyres
-4.4916053,-8.108214,Alkali/Lamprophyres
0.08363015,13.487531,Alkali/Lamprophyres
-0.34273717,13.572269,Alkali/Lamprophyres
-0.4992519,13.543729,Alkali/Lamprophyres
-1.477449,13.860901,Alkali/Lamprophyres
-0.6460384,13.486239,Alkali/Lamprophyres
-1.4811587,13.424602,Alkali/Lamprophyres
-2.082166,13.653238,Alkali/Lamprophyres
-3.8813767,-8.227508,Alkali/Lamprophyres
-2.3070998,13.725123,Alkali/Lamprophyres
-2.5402403,14.083408,Alkali/Lamprophyres
-5.2882104,-7.321516,Alkali/Lamprophyres
-2.365322,14.2272005,Alkali/Lamprophyres
-2.4563067,14.041153,Alkali/Lamprophyres
-3.4598756,13.304941,Alkali/Lamprophyres
-1.750531,13.503827,Alkali/Lamprophyres
-2.9594955,12.785699,Alkali/Lamprophyres
-2.8801513,11.691078,Alkali/Lamprophyres
-2.0914326,13.707093,Alkali/Lamprophyres
-3.7034497,13.256555,Alkali/Lamprophyres
-0.6929953,13.459893,Alkali/Lamprophyres
-0.34600836,13.500581,Alkali/Lamprophyres
0.06725374,13.476452,Alkali/Lamprophyres
0.17594726,13.526181,Alkali/Lamprophyres
-2.1416352,13.633559,Alkali/Lamprophyres
1.1180346,8.602863,Alkali/Lamprophyres
-2.9238694,12.939787,Alkali/Lamprophyres
-2.1943147,13.682273,Alkali/Lamprophyres
-2.1979837,13.688923,Alkali/Lamprophyres
4.0423717,0.67888904,Alkali/Lamprophyres
4.048091,0.66893286,Alkali/Lamprophyres
-1.7261727,13.270838,Alkali/Lamprophyres
-5.4415708,-5.6973896,Alkali/Lamprophyres
-1.9441271,13.529654,Alkali/Lamprophyres
-2.4380841,13.506772,Alkali/Lamprophyres
-2.1499426,13.628789,Alkali/Lamprophyres
-1.7431543,13.35696,Alkali/Lamprophyres
8.345229,2.1560233,Alkali/Lamprophyres
-1.8301342,13.46907,Alkali/Lamprophyres
4.034025,0.6536453,Alkali/Lamprophyres
-1.6470797,13.8257065,Alkali/Lamprophyres
-2.1879275,13.755654,Alkali/Lamprophyres
8.361897,2.1414888,Alkali/Lamprophyres
3.5455952,4.3719983,Alkali/Lamprophyres
3.5549955,4.3593836,Alkali/Lamprophyres
3.5510314,4.3633094,Alkali/Lamprophyres
-2.6473386,13.243745,Alkali/Lamprophyres
3.5337567,4.3752317,Alkali/Lamprophyres
-2.7579992,13.264558,Alkali/Lamprophyres
0.91411865,8.584832,Alkali/Lamprophyres
0.9025311,8.57462,Alkali/Lamprophyres
-2.7895322,13.178025,Alkali/Lamprophyres
-2.6467927,13.1712885,Alkali/Lamprophyres
-1.6035997,12.768142,Alkali/Lamprophyres
-0.86495084,13.343767,Alkali/Lamprophyres
-0.75832784,13.322178,Alkali/Lamprophyres
-0.6552396,13.407201,Alkali/Lamprophyres
-1.4913878,13.48254,Alkali/Lamprophyres
-2.8182054,12.585086,Alkali/Lamprophyres
-2.7517734,12.439874,Alkali/Lamprophyres
-2.643427,12.890017,Alkali/Lamprophyres
7.875445,2.012637,Alkali/Lamprophyres
-2.2633169,13.70554,Alkali/Lamprophyres
7.9200706,2.059535,Alkali/Lamprophyres
-2.3760986,13.724567,Alkali/Lamprophyres
-4.22744,-8.091302,Alkali/Lamprophyres
-1.1948538,13.329408,Alkali/Lamprophyres
-3.7405372,-8.33156,Alkali/Lamprophyres
-3.802247,-8.356907,Alkali/Lamprophyres
-1.2544866,13.406568,Alkali/Lamprophyres
4.01494,0.64322484,Alkali/Lamprophyres
-2.4651725,14.114945,Alkali/Lamprophyres
-0.8572691,13.3074,Alkali/Lamprophyres
-2.8162963,12.495186,Alkali/Lamprophyres
-2.7200792,13.062486,Alkali/Lamprophyres
-2.7637265,12.146956,Alkali/Lamprophyres
-2.833321,12.479927,Alkali/Lamprophyres
-3.650793,13.378037,Alkali/Lamprophyres
-2.985296,13.202193,Alkali/Lamprophyres
-3.0360131,13.265542,Alkali/Lamprophyres
-2.5509698,12.713255,Alkali/Lamprophyres
-2.762129,12.206299,Alkali/Lamprophyres
-2.4123297,12.313427,Alkali/Lamprophyres
-2.596116,12.705441,Alkali/Lamprophyres
2.0809736,-3.929961,Alkali/Lamprophyres
8.177268,2.2892847,Alkali/Lamprophyres
8.188646,2.1878667,Alkali/Lamprophyres
-3.4383643,13.43934,Alkali/Lamprophyres
12.418459,5.0568643,Alkali/Lamprophyres
-3.5273495,13.344214,Alkali/Lamprophyres
9.060852,2.5776212,Alkali/Lamprophyres
-3.6253774,13.304814,Alkali/Lamprophyres
9.524027,10.597484,Alkali/Lamprophyres
-1.7574955,13.133844,Alkali/Lamprophyres
-2.164998,12.662343,Alkali/Lamprophyres
-2.0953982,12.721044,Alkali/Lamprophyres
-1.8860437,13.250387,Alkali/Lamprophyres
-2.2962391,12.923696,Alkali/Lamprophyres
-2.2005346,12.570746,Alkali/Lamprophyres
-3.0481942,13.194302,Alkali/Lamprophyres
-2.0341957,12.666863,Alkali/Lamprophyres
-2.2758248,12.526599,Alkali/Lamprophyres
-1.2292641,13.231061,Alkali/Lamprophyres
-2.2039902,12.634414,Alkali/Lamprophyres
-2.827614,13.184673,Alkali/Lamprophyres
-1.7070855,12.91808,Alkali/Lamprophyres
-1.1530004,13.206727,Alkali/Lamprophyres
-1.2326772,13.189004,Alkali/Lamprophyres
-1.1605214,13.240428,Alkali/Lamprophyres
-3.4041395,13.372814,Alkali/Lamprophyres
