umap1,umap2,cat
-2.3700805,-1.0084308,Alaskan ultramafic
-2.2389405,-1.3202438,Alaskan ultramafic
-2.3281915,-1.0599241,Alaskan ultramafic
-2.2757332,-1.3300874,Alaskan ultramafic
-2.263052,-1.0316515,Alaskan ultramafic
-2.1967387,-0.66112524,Alaskan ultramafic
-2.2765355,-0.6978598,Alaskan ultramafic
-0.057273608,0.5833333,Alaskan ultramafic
-2.1181417,-0.6483239,Alaskan ultramafic
-0.99390316,-0.4440887,Alaskan ultramafic
-0.8303354,-0.45344526,Alaskan ultramafic
-0.06989383,-1.7669739,Alaskan ultramafic
-0.9537727,-0.4418443,Alaskan ultramafic
-1.008378,-0.42089656,Alaskan ultramafic
-1.2697841,-0.39142978,Alaskan ultramafic
-0.91638297,-0.5103751,Alaskan ultramafic
9.12874,0.7518559,Alkali/Lamprophyres
9.251309,0.87809795,Alkali/Lamprophyres
9.229136,0.8669386,Alkali/Lamprophyres
6.7768803,-3.4713397,Alkali/Lamprophyres
7.1390543,-3.3572464,Alkali/Lamprophyres
7.1609154,-3.3960366,Alkali/Lamprophyres
11.556547,-4.441447,Alkali/Lamprophyres
6.089211,5.184379,Alkali/Lamprophyres
2.319666,-13.18921,Alkali/Lamprophyres
2.2251241,-10.076879,Alkali/Lamprophyres
3.2644331,-13.683765,Alkali/Lamprophyres
2.90707,-14.074114,Alkali/Lamprophyres
2.9830532,-14.057981,Alkali/Lamprophyres
3.2798128,-14.450184,Alkali/Lamprophyres
2.0258985,-10.117968,Alkali/Lamprophyres
2.5777156,-9.244418,Alkali/Lamprophyres
1.623561,-10.663357,Alkali/Lamprophyres
15.92048,-9.764634,Alkali/Lamprophyres
16.299168,-10.282494,Alkali/Lamprophyres
1.2512199,-10.410037,Alkali/Lamprophyres
1.5239973,-9.258099,Alkali/Lamprophyres
6.750504,-3.5645227,Alkali/Lamprophyres
1.5157478,-9.273588,Alkali/Lamprophyres
1.6069449,-9.185027,Alkali/Lamprophyres
6.8342886,-3.794264,Alkali/Lamprophyres
1.484049,-9.130822,Alkali/Lamprophyres
1.5924904,-9.069976,Alkali/Lamprophyres
6.7481833,-3.6118915,Alkali/Lamprophyres
1.436767,-10.103774,Alkali/Lamprophyres
1.734843,-8.673607,Alkali/Lamprophyres
1.4165653,-8.091056,Alkali/Lamprophyres
1.9362988,-12.696303,Alkali/Lamprophyres
2.0997617,-11.1978035,Alkali/Lamprophyres
3.136038,-15.221716,Alkali/Lamprophyres
2.0480955,-11.170654,Alkali/Lamprophyres
16.340298,-9.4587345,Alkali/Lamprophyres
2.5341694,-9.468633,Alkali/Lamprophyres
10.848369,7.109484,Alkali/Lamprophyres
3.057794,-9.577043,Alkali/Lamprophyres
2.5248475,-9.943469,Alkali/Lamprophyres
19.426556,2.0064595,Alkali/Lamprophyres
9.120449,0.7441121,Alkali/Lamprophyres
2.0167203,-10.244128,Alkali/Lamprophyres
21.470257,5.3758144,Alkali/Lamprophyres
15.537073,-10.633609,Alkali/Lamprophyres
2.1886714,-10.1865635,Alkali/Lamprophyres
16.39527,-9.165423,Alkali/Lamprophyres
2.4806392,-9.741169,Alkali/Lamprophyres
6.684816,-3.4959562,Alkali/Lamprophyres
2.499549,-9.725965,Alkali/Lamprophyres
2.4772754,4.039133,Alkali/Lamprophyres
1.4699054,-8.145467,Alkali/Lamprophyres
