umap1,umap2,cat
2.8988142,-2.7227864,Alaskan ultramafic
2.9553304,-2.8914,Alaskan ultramafic
2.9789703,-2.8384159,Alaskan ultramafic
2.7343755,-2.8765895,Alaskan ultramafic
2.8638897,-2.8431017,Alaskan ultramafic
2.963889,-2.6629438,Alaskan ultramafic
2.853792,-2.7755558,Alaskan ultramafic
2.9813092,-2.6683822,Alaskan ultramafic
2.942518,-2.6504023,Alaskan ultramafic
2.9386883,-2.645795,Alaskan ultramafic
2.9738717,-2.6991944,Alaskan ultramafic
3.0661035,-2.9210362,Alaskan ultramafic
2.2917433,-2.795198,Alaskan ultramafic
2.2135384,-2.7793067,Alaskan ultramafic
2.758698,-2.8916047,Alaskan ultramafic
3.0265367,-2.8704495,Alaskan ultramafic
2.9995763,-2.8501863,Alaskan ultramafic
3.0316205,-2.9127142,Alaskan ultramafic
3.021522,-2.8753202,Alaskan ultramafic
2.9767625,-2.8550808,Alaskan ultramafic
3.0220497,-2.8798234,Alaskan ultramafic
3.0117283,-2.8243935,Alaskan ultramafic
3.091255,-2.9466438,Alaskan ultramafic
3.049557,-2.9248831,Alaskan ultramafic
2.7826889,-2.8299012,Alaskan ultramafic
2.9752865,-2.8406954,Alaskan ultramafic
2.797319,-2.865279,Alaskan ultramafic
2.7277682,-2.8562684,Alaskan ultramafic
2.7406948,-2.865548,Alaskan ultramafic
2.8034952,-2.9031122,Alaskan ultramafic
2.8391511,-2.8898318,Alaskan ultramafic
2.9627764,-2.8337936,Alaskan ultramafic
2.7768884,-2.9125755,Alaskan ultramafic
-5.15256,2.6761956,Alkali/lamprophyres
-4.995052,2.7449195,Alkali/lamprophyres
-4.8935504,2.7789598,Alkali/lamprophyres
-4.953915,2.7669253,Alkali/lamprophyres
-4.978932,2.7486198,Alkali/lamprophyres
-4.8427567,2.7807653,Alkali/lamprophyres
-4.9523726,2.7398336,Alkali/lamprophyres
-9.358511,9.039074,Alkali/lamprophyres
-9.266679,9.428943,Alkali/lamprophyres
6.9726553,8.02989,Alkali/lamprophyres
2.9042559,6.4379635,Alkali/lamprophyres
3.0124557,6.281962,Alkali/lamprophyres
2.8694248,6.461923,Alkali/lamprophyres
3.049365,6.467001,Alkali/lamprophyres
3.148931,6.1303015,Alkali/lamprophyres
3.0043235,6.274542,Alkali/lamprophyres
3.1908762,6.1124687,Alkali/lamprophyres
3.0679991,6.464983,Alkali/lamprophyres
-4.7041793,1.6199135,Alkali/lamprophyres
-4.514577,2.454827,Alkali/lamprophyres
-9.049543,8.1195755,Alkali/lamprophyres
-4.688275,1.0446103,Alkali/lamprophyres
-4.833577,2.814887,Alkali/lamprophyres
