umap1,umap2,cat
13.88156,-2.0532575,0
13.735818,-2.0460277,0
13.948091,-1.883133,0
14.014645,-1.6280917,0
14.062433,-1.3166425,0
13.911989,-2.0526333,0
13.927152,-2.015794,0
14.594194,-0.49050075,0
2.8459396,6.9122148,0
15.08351,20.706501,0
13.591876,-2.3577924,0
13.941779,-2.205636,0
13.508276,-2.1221576,0
13.890945,-2.0991483,0
13.171161,-1.884914,0
13.416427,-1.0445082,0
13.683293,-1.1052369,0
7.9775076,21.1163,0
13.899066,-1.1647102,0
14.684855,-0.58809805,0
15.658315,19.414186,0
14.708282,-0.43584284,0
14.354853,-0.7497006,0
12.753472,0.26336735,0
13.456772,-1.0913163,0
12.488194,0.9222549,0
12.737352,1.1249466,0
13.53888,-1.6808211,0
13.100565,-0.4461187,0
13.205072,-1.8999285,0
13.40993,-2.051057,0
13.623481,-2.4091084,0
13.485957,-2.1739972,0
13.783559,-1.0721831,0
14.721454,-0.4608387,0
12.78364,0.23343875,0
13.943738,-1.0440224,0
13.694956,-1.0874763,0
0.6308203,-3.3528452,0
0.627016,-3.3126411,0
13.396331,-0.91684973,0
1.9180444,5.20654,0
13.634812,-1.2942328,0
13.619309,-0.9934568,0
14.643081,-0.32568255,0
13.479938,-1.1509261,0
1.3140415,4.3245816,0
13.5041275,-1.0510952,0
-8.327509,0.72111833,0
13.857759,-2.0811064,0
13.690427,-1.5136242,0
4.709007,6.0926094,0
-0.26496542,-3.6987958,0
-0.055384316,-3.7159376,0
-0.023417436,-3.6909716,0
13.953289,-0.7320568,0
2.595491,3.652621,0
13.485098,-0.5110787,0
0.5869086,-3.5557237,0
0.6198255,-3.558821,0
13.247036,-0.55531114,0
13.279831,-0.4867823,0
12.680151,0.32084268,0
13.228716,-1.2932578,0
13.140383,-1.8995395,0
13.198817,-2.0092967,0
13.504332,-1.0529058,0
12.489506,0.736848,0
12.564659,0.5473687,0
12.853747,0.0021511484,0
0.7360304,12.452754,0
13.841315,-1.5485706,0
0.7558048,12.444535,0
13.824095,-1.3817315,0
15.186613,20.266624,0
13.335988,-0.8647858,0
14.412647,22.184809,0
14.487505,22.214703,0
13.285936,-1.3694384,0
14.460281,-0.741998,0
14.692412,-0.57225645,0
13.10396,-0.591434,0
12.64192,0.9547117,0
12.790393,0.230974,0
12.648489,1.1975929,0
12.601128,1.0060912,0
13.558779,-0.5686116,0
12.764268,0.24731125,0
13.065378,-0.08386182,0
12.709149,0.26886764,0
12.615007,1.1920291,0
12.4569435,0.7827201,0
12.678769,0.3336143,0
4.573019,7.5903153,0
2.6067681,3.5715842,0
1.9946187,4.158852,0
13.980061,-0.92339206,0
1.0611807,-3.7348495,0
13.609,-0.66463983,0
1.1223104,-3.760527,0
13.31725,-0.48322195,0
7.3948865,10.877208,0
12.47985,0.690899,0
12.619911,0.9446095,0
13.347492,0.23664694,0
13.527893,-0.0321644,0
12.839858,0.20948546,0
12.714975,0.28729877,0
12.881222,0.08279918,0
12.603259,0.5081796,0
12.556332,0.5440968,0
13.210498,-0.66192657,0
12.578877,0.8944727,0
13.197885,-0.5043754,0
12.844536,0.050837386,0
13.231628,-0.9266933,0
13.165001,-0.5934087,0
13.172623,-1.9607661,0
13.223264,-0.54598,0
-9.44151,2.7260396,0
-8.33492,0.72531146,0
-8.332363,0.7322229,0
14.2007265,-1.0613991,0
1.4332744,4.536052,0
12.476888,0.716211,0
12.454881,0.89047456,0
12.505476,1.1921409,0
12.598982,0.40079582,0
13.056736,-0.55599743,0
12.548125,0.6062314,0
12.484951,1.0185367,0
12.608405,0.34896672,0
12.472115,0.9993821,0
12.557498,1.2618116,0
1.0897554,-3.7424073,0
12.5677395,0.91395354,0
12.434555,0.8126647,0
13.114714,-2.0219948,0
13.153867,-1.9603453,0
13.146519,-1.9440823,0
13.169677,-1.994798,0
13.252861,-1.1336662,0
13.42582,-1.0481246,0
13.02802,-0.35213396,0
12.927139,-0.13969491,0
13.146652,-0.4455194,0
13.867833,-0.97537667,0
13.773773,-0.9820811,0
13.666799,-1.0741832,0
13.165356,-1.9398112,0
13.190317,-2.0079541,0
13.281814,-1.7922047,0
13.190598,-1.8694834,0
13.148817,-1.9092349,0
13.215578,-1.7322056,0
13.35813,-1.7759737,0
13.210543,-1.7148606,0
13.3730545,-1.7250144,0
1.2722332,4.2807536,0
13.680304,-1.3664025,0
1.1450514,4.2989864,0
