umap1,umap2,cat
21.430027,11.06224,Alaskan ultramafic
21.384583,11.089492,Alaskan ultramafic
21.077682,11.193562,Alaskan ultramafic
21.132729,11.163653,Alaskan ultramafic
21.485607,10.987149,Alaskan ultramafic
21.50073,11.030022,Alaskan ultramafic
21.448328,11.102608,Alaskan ultramafic
21.447138,11.09683,Alaskan ultramafic
21.500523,11.02706,Alaskan ultramafic
21.650131,10.759464,Alaskan ultramafic
21.729532,10.631951,Alaskan ultramafic
18.77012,7.021886,Alaskan ultramafic
21.500998,10.938516,Alaskan ultramafic
21.700275,10.687575,Alaskan ultramafic
21.57047,10.911076,Alaskan ultramafic
21.679504,10.772484,Alaskan ultramafic
21.708914,10.6981325,Alaskan ultramafic
18.69094,7.0262294,Alaskan ultramafic
21.41785,10.972172,Alaskan ultramafic
21.46355,10.944376,Alaskan ultramafic
21.323458,11.029704,Alaskan ultramafic
21.345402,11.0314,Alaskan ultramafic
21.341017,10.963528,Alaskan ultramafic
21.575045,10.85718,Alaskan ultramafic
21.403708,10.979996,Alaskan ultramafic
21.707987,10.666134,Alaskan ultramafic
21.702353,10.767515,Alaskan ultramafic
21.693092,10.806089,Alaskan ultramafic
21.653578,10.841528,Alaskan ultramafic
18.734097,7.027157,Alaskan ultramafic
21.795732,10.680683,Alaskan ultramafic
18.743628,7.033924,Alaskan ultramafic
21.680508,10.749502,Alaskan ultramafic
18.72933,7.0266924,Alaskan ultramafic
21.696383,10.649712,Alaskan ultramafic
21.693737,11.009248,Alaskan ultramafic
21.685953,10.895981,Alaskan ultramafic
21.630688,11.082144,Alaskan ultramafic
21.669477,10.849752,Alaskan ultramafic
21.686966,10.628576,Alaskan ultramafic
21.723951,10.608987,Alaskan ultramafic
21.62071,10.926765,Alaskan ultramafic
19.320026,5.0270915,Alaskan ultramafic
19.344812,5.027292,Alaskan ultramafic
16.170458,5.230452,Alaskan ultramafic
16.169409,5.1704974,Alaskan ultramafic
16.1088,5.2087283,Alaskan ultramafic
18.1521,4.201967,Alaskan ultramafic
19.429653,4.328572,Alaskan ultramafic
18.108286,4.136317,Alaskan ultramafic
15.3318405,-3.011179,Alaskan ultramafic
21.47309,3.92135,Alaskan ultramafic
20.300753,3.6105764,Alaskan ultramafic
20.27411,3.5888944,Alaskan ultramafic
20.466047,3.5842118,Alaskan ultramafic
18.089857,4.1397986,Alaskan ultramafic
19.920177,3.6060612,Alaskan ultramafic
18.12131,4.154265,Alaskan ultramafic
20.289543,3.6200793,Alaskan ultramafic
21.72622,3.4168746,Alaskan ultramafic
21.92773,3.4336684,Alaskan ultramafic
16.23738,5.1957116,Alaskan ultramafic
20.281176,3.6026087,Alaskan ultramafic
16.331087,5.2499847,Alaskan ultramafic
21.96417,3.4525352,Alaskan ultramafic
16.205761,5.1921544,Alaskan ultramafic
16.343168,5.1927266,Alaskan ultramafic
16.721119,3.5105028,Alaskan ultramafic
15.686135,3.4739015,Alaskan ultramafic
13.602962,-4.0090723,Alaskan ultramafic
13.608017,-3.9949548,Alaskan ultramafic
8.444019,-7.462008,Alaskan ultramafic
8.345667,-7.3729005,Alaskan ultramafic
8.380523,-7.402604,Alaskan ultramafic
13.864094,-3.6144238,Alaskan ultramafic
13.995171,-3.556596,Alaskan ultramafic
13.596083,-4.05942,Alaskan ultramafic
13.857363,-3.6227171,Alaskan ultramafic
12.030477,-4.665049,Alaskan ultramafic
13.751812,-3.7600894,Alaskan ultramafic
10.949601,-5.9975414,Alaskan ultramafic
13.507238,-4.01063,Alaskan ultramafic
10.911305,-6.0009365,Alaskan ultramafic
11.997398,-4.8166695,Alaskan ultramafic
8.738536,-7.4592056,Alaskan ultramafic
11.798102,-4.6633205,Alaskan ultramafic
13.57546,-4.0453935,Alaskan ultramafic
8.693897,-7.416,Alaskan ultramafic
13.571756,-4.05877,Alaskan ultramafic
13.978761,-3.584852,Alaskan ultramafic
8.510404,-7.4488964,Alaskan ultramafic
14.5988655,1.6939176,Alaskan ultramafic
14.342189,1.4732,Alaskan ultramafic
14.51144,1.6221924,Alaskan ultramafic
14.503931,1.6144774,Alaskan ultramafic
13.330773,0.49609762,Alaskan ultramafic
14.401648,1.5304486,Alaskan ultramafic
12.993481,-0.17331755,Alaskan ultramafic
12.036586,-4.8340325,Alaskan ultramafic
12.020333,-4.751903,Alaskan ultramafic
12.0188875,-3.3273902,Alaskan ultramafic
11.396725,-3.9889154,Alaskan ultramafic
13.093761,-0.059110496,Alaskan ultramafic
14.680173,2.0383368,Alaskan ultramafic
11.9892645,-3.4768994,Alaskan ultramafic
13.61851,-3.9864511,Alaskan ultramafic
11.975183,-4.8822784,Alaskan ultramafic
11.914362,-4.946797,Alaskan ultramafic
11.914078,-4.8114486,Alaskan ultramafic
11.921038,-4.802458,Alaskan ultramafic
11.947798,-3.5210073,Alaskan ultramafic
12.033465,-3.4411383,Alaskan ultramafic
11.713122,-4.476324,Alaskan ultramafic
11.605801,3.830069,Alaskan ultramafic
11.606883,3.8238444,Alaskan ultramafic
11.466208,-4.71618,Alaskan ultramafic
13.316085,0.5061311,Alaskan ultramafic
13.321405,0.5026321,Alaskan ultramafic
15.560158,3.3884618,Alaskan ultramafic
21.492422,3.281387,Alaskan ultramafic
13.306044,0.5016749,Alaskan ultramafic
14.527337,1.6365744,Alaskan ultramafic
14.856705,2.2745695,Alaskan ultramafic
12.969248,-3.3249652,Alaskan ultramafic
12.111437,-3.3490448,Alaskan ultramafic
13.88254,-3.6271243,Alaskan ultramafic
12.025942,-4.714118,Alaskan ultramafic
12.996994,-0.15309148,Alaskan ultramafic
11.509938,-2.6040137,Alaskan ultramafic
13.289053,-5.054453,Alaskan ultramafic
13.016021,-0.13756657,Alaskan ultramafic
12.978785,-0.11581959,Alaskan ultramafic
14.593472,1.9203519,Alaskan ultramafic
13.030824,-0.12527241,Alaskan ultramafic
13.17886,-6.34974,Alkali/Lamprophyres
13.10151,-6.202846,Alkali/Lamprophyres
12.9426,-6.2188783,Alkali/Lamprophyres
13.021485,-6.23331,Alkali/Lamprophyres
12.970594,-6.246517,Alkali/Lamprophyres
12.70009,-6.2700906,Alkali/Lamprophyres
13.272251,-5.852834,Alkali/Lamprophyres
20.594847,-1.3462932,Alkali/Lamprophyres
20.249817,-1.283589,Alkali/Lamprophyres
20.448343,-1.3338252,Alkali/Lamprophyres
5.998884,13.64378,Alkali/Lamprophyres
8.6770115,7.778794,Alkali/Lamprophyres
18.786003,-2.8472333,Alkali/Lamprophyres
12.029051,6.981734,Alkali/Lamprophyres
6.0432696,12.244572,Alkali/Lamprophyres
7.0850506,8.810974,Alkali/Lamprophyres
5.908025,13.613316,Alkali/Lamprophyres
8.460075,4.400961,Alkali/Lamprophyres
15.560158,-5.507189,Alkali/Lamprophyres
11.740363,-6.6667976,Alkali/Lamprophyres
8.798896,7.7516594,Alkali/Lamprophyres
14.319733,-5.6010895,Alkali/Lamprophyres
13.645859,-5.0631175,Alkali/Lamprophyres
4.4625216,-0.47186688,Alkali/Lamprophyres
2.366177,0.787405,Alkali/Lamprophyres
2.527595,0.6790355,Alkali/Lamprophyres
5.5672297,1.2745403,Alkali/Lamprophyres
6.0994782,-6.816381,Alkali/Lamprophyres
4.9103518,-0.0684788,Alkali/Lamprophyres
3.1170008,-3.4223783,Alkali/Lamprophyres
4.5850677,-1.4641416,Alkali/Lamprophyres
4.713615,-1.1288261,Alkali/Lamprophyres
15.455493,-5.483167,Alkali/Lamprophyres
-3.4352505,6.176267,Alkali/Lamprophyres
-3.7156854,5.0814266,Alkali/Lamprophyres
4.9177837,-0.07026232,Alkali/Lamprophyres
20.033796,-2.8786604,Alkali/Lamprophyres
7.1261144,4.8813677,Alkali/Lamprophyres
7.504412,7.495052,Alkali/Lamprophyres
20.029922,-2.897366,Alkali/Lamprophyres
20.173859,-1.9093564,Alkali/Lamprophyres
19.705793,-2.0110855,Alkali/Lamprophyres
19.461336,-1.8700404,Alkali/Lamprophyres
-2.7347145,8.550088,Alkali/Lamprophyres
13.774566,-5.8928814,Alkali/Lamprophyres
13.974049,-5.9525285,Alkali/Lamprophyres
14.089934,-6.140155,Alkali/Lamprophyres
5.7888646,-6.7893224,Alkali/Lamprophyres
14.326898,-5.807371,Alkali/Lamprophyres
14.428862,-5.8128443,Alkali/Lamprophyres
12.962975,-5.541582,Alkali/Lamprophyres
13.860174,-4.310887,Alkali/Lamprophyres
11.6945095,-8.151028,Alkali/Lamprophyres
14.022494,-6.1703935,Alkali/Lamprophyres
13.827911,-6.2242637,Alkali/Lamprophyres
14.193298,-6.107639,Alkali/Lamprophyres
13.657796,-6.290781,Alkali/Lamprophyres
14.773217,-5.074737,Alkali/Lamprophyres
13.677689,-6.2093782,Alkali/Lamprophyres
4.2050014,-4.2601066,Alkali/Lamprophyres
4.2533307,-3.9387777,Alkali/Lamprophyres
4.3215504,-3.9797554,Alkali/Lamprophyres
4.889462,-0.08489842,Alkali/Lamprophyres
6.4103017,4.3970833,Alkali/Lamprophyres
6.427554,4.413539,Alkali/Lamprophyres
2.8024864,6.5096755,Alkali/Lamprophyres
5.665689,5.153768,Alkali/Lamprophyres
7.1638975,4.933342,Alkali/Lamprophyres
18.015657,-4.385732,Alkali/Lamprophyres
19.92792,-2.1046932,Alkali/Lamprophyres
20.121834,-2.148139,Alkali/Lamprophyres
20.128077,-1.9121177,Alkali/Lamprophyres
20.182608,-1.9318377,Alkali/Lamprophyres
15.634767,-5.3410053,Alkali/Lamprophyres
14.401364,-5.7680736,Alkali/Lamprophyres
14.298436,-5.7209935,Alkali/Lamprophyres
6.1371636,-0.390256,Alkali/Lamprophyres
3.043877,-3.443646,Alkali/Lamprophyres
14.735124,-5.6978903,Alkali/Lamprophyres
14.891216,-5.492028,Alkali/Lamprophyres
4.488768,-0.3800063,Alkali/Lamprophyres
15.142736,-5.3146996,Alkali/Lamprophyres
13.55883,-5.838788,Alkali/Lamprophyres
4.5342984,-0.34000206,Alkali/Lamprophyres
13.765371,-5.80728,Alkali/Lamprophyres
13.219509,-6.1477985,Alkali/Lamprophyres
4.5899024,-0.33086258,Alkali/Lamprophyres
13.869063,-5.8524294,Alkali/Lamprophyres
16.247873,-4.328669,Alkali/Lamprophyres
14.686053,-4.8007364,Alkali/Lamprophyres
18.126211,-3.5953634,Alkali/Lamprophyres
17.60515,-3.7330492,Alkali/Lamprophyres
18.960436,-3.158266,Alkali/Lamprophyres
17.542421,-3.7068915,Alkali/Lamprophyres
-1.4023615,-2.0572307,Alkali/Lamprophyres
14.637032,-5.8111978,Alkali/Lamprophyres
0.9339373,1.1351553,Alkali/Lamprophyres
13.807051,-5.7603655,Alkali/Lamprophyres
14.793889,-6.0348206,Alkali/Lamprophyres
0.9765102,-1.1507431,Alkali/Lamprophyres
4.1768656,-4.31306,Alkali/Lamprophyres
15.675916,-6.182602,Alkali/Lamprophyres
1.3421656,-2.964162,Alkali/Lamprophyres
5.835171,-6.869453,Alkali/Lamprophyres
15.633826,-6.2056584,Alkali/Lamprophyres
6.1908317,-0.3578713,Alkali/Lamprophyres
14.437705,-6.0659833,Alkali/Lamprophyres
4.494784,-0.37474355,Alkali/Lamprophyres
14.675195,-5.9608893,Alkali/Lamprophyres
5.6743126,1.5642452,Alkali/Lamprophyres
12.719458,-6.4043045,Alkali/Lamprophyres
14.534269,-5.9012327,Alkali/Lamprophyres
14.22351,-5.9850283,Alkali/Lamprophyres
17.601032,-4.4203987,Alkali/Lamprophyres
17.67326,-4.324627,Alkali/Lamprophyres
17.699987,-4.2249928,Alkali/Lamprophyres
15.470103,-4.929255,Alkali/Lamprophyres
15.039702,-5.932934,Alkali/Lamprophyres
17.793154,-4.125977,Alkali/Lamprophyres
18.038801,-0.47518682,Alkali/Lamprophyres
18.09651,-0.38106507,Alkali/Lamprophyres
17.271467,3.5423703,Alkali/Lamprophyres
16.990105,3.602743,Alkali/Lamprophyres
14.541502,-3.7462714,Alkali/Lamprophyres
15.071266,-3.8093183,Alkali/Lamprophyres
13.630313,-5.044121,Alkali/Lamprophyres
13.619773,-5.06707,Alkali/Lamprophyres
15.5995,-4.50273,Alkali/Lamprophyres
19.350937,-3.0580504,Alkali/Lamprophyres
16.725113,-4.349407,Alkali/Lamprophyres
17.823748,-4.422832,Alkali/Lamprophyres
19.231142,-4.2056966,Alkali/Lamprophyres
18.329496,-4.404468,Alkali/Lamprophyres
17.124249,-4.3746676,Alkali/Lamprophyres
14.529388,-4.3264575,Alkali/Lamprophyres
15.046621,-4.099006,Alkali/Lamprophyres
15.1848135,-3.8191743,Alkali/Lamprophyres
14.416945,-3.7997394,Alkali/Lamprophyres
15.450491,-4.442125,Alkali/Lamprophyres
15.26632,-3.643795,Alkali/Lamprophyres
15.014844,-3.7086,Alkali/Lamprophyres
15.138721,-3.6268106,Alkali/Lamprophyres
15.848504,3.1315486,Alkali/Lamprophyres
15.090822,-3.5844321,Alkali/Lamprophyres
15.044978,-5.286972,Alkali/Lamprophyres
18.346233,-4.4111505,Alkali/Lamprophyres
14.661255,-5.2406526,Alkali/Lamprophyres
16.723782,-4.678627,Alkali/Lamprophyres
14.345751,-5.90035,Alkali/Lamprophyres
4.598468,-0.2839131,Alkali/Lamprophyres
4.774619,-0.15671448,Alkali/Lamprophyres
13.16932,-6.7412877,Alkali/Lamprophyres
20.298773,-3.1524904,Alkali/Lamprophyres
15.969651,-4.47772,Alkali/Lamprophyres
14.27339,-6.119324,Alkali/Lamprophyres
18.509499,-4.5108166,Alkali/Lamprophyres
13.334777,-6.566173,Alkali/Lamprophyres
4.896185,-0.047457077,Alkali/Lamprophyres
13.496711,-6.456377,Alkali/Lamprophyres
1.8259574,0.6170528,Alkali/Lamprophyres
14.316735,-6.0381923,Alkali/Lamprophyres
14.962739,-6.0379477,Alkali/Lamprophyres
4.5757203,-0.31734824,Alkali/Lamprophyres
1.5388092,0.32178646,Alkali/Lamprophyres
2.6159334,0.6220836,Alkali/Lamprophyres
