umap1,umap2,cat
5.157218,-5.362325,Alkali/Lamprophyres
8.408925,-0.57119733,Alkali/Lamprophyres
8.45656,-0.6209169,Alkali/Lamprophyres
4.008666,-4.071621,Alkali/Lamprophyres
7.7772713,-1.7581713,Alkali/Lamprophyres
4.6963024,-4.3623214,Alkali/Lamprophyres
4.942409,-5.395587,Alkali/Lamprophyres
6.7394595,4.453547,Alkali/Lamprophyres
4.3612423,-4.224546,Alkali/Lamprophyres
8.406972,-0.5263634,Alkali/Lamprophyres
4.4484673,-4.555196,Alkali/Lamprophyres
8.1522665,-3.4855864,Alkali/Lamprophyres
5.167451,-3.4565542,Alkali/Lamprophyres
5.2730985,-5.132549,Alkali/Lamprophyres
8.492395,-0.74376124,Alkali/Lamprophyres
13.619807,1.7771394,Alkali/Lamprophyres
13.643521,1.8598408,Alkali/Lamprophyres
13.641156,1.856524,Alkali/Lamprophyres
7.2251987,-3.6172225,Alkali/Lamprophyres
5.2754893,1.3301016,Alkali/Lamprophyres
5.9421396,-6.4104238,Alkali/Lamprophyres
8.591674,-0.8987557,Alkali/Lamprophyres
8.605376,-0.89576167,Alkali/Lamprophyres
6.361611,-8.136053,Alkali/Lamprophyres
6.3606243,-8.115233,Alkali/Lamprophyres
4.159356,-4.649119,Alkali/Lamprophyres
2.2586303,-2.1841187,Alkali/Lamprophyres
1.5549659,-1.5349321,Alkali/Lamprophyres
0.85018104,-1.2433766,Alkali/Lamprophyres
4.3674355,-4.3646274,Alkali/Lamprophyres
4.325709,-6.811099,Alkali/Lamprophyres
3.6876209,-6.5573425,Alkali/Lamprophyres
4.4363394,-5.211692,Alkali/Lamprophyres
13.626188,-3.4084318,Alkali/Lamprophyres
5.3815894,-5.107161,Alkali/Lamprophyres
13.619489,-3.3297381,Alkali/Lamprophyres
5.351474,-5.291775,Alkali/Lamprophyres
15.274998,-2.0958416,Alkali/Lamprophyres
3.164847,-3.4713433,Alkali/Lamprophyres
10.946898,-12.272717,Alkali/Lamprophyres
14.424309,0.090311155,Alkali/Lamprophyres
3.13112,-2.146545,Alkali/Lamprophyres
5.5073857,-4.7797923,Alkali/Lamprophyres
5.928675,-4.955711,Alkali/Lamprophyres
2.1521933,-3.2835488,Alkali/Lamprophyres
3.9257743,-6.752944,Alkali/Lamprophyres
4.7814155,-6.3299937,Alkali/Lamprophyres
3.1444597,-7.1126313,Alkali/Lamprophyres
3.8711936,-6.882142,Alkali/Lamprophyres
6.1939173,-8.364689,Alkali/Lamprophyres
5.5385494,-7.1095457,Alkali/Lamprophyres
5.9550214,-6.9537663,Alkali/Lamprophyres
4.3798113,-6.1669397,Alkali/Lamprophyres
3.3865247,-7.059006,Alkali/Lamprophyres
2.8264613,-6.955146,Alkali/Lamprophyres
4.2432494,-6.4200516,Alkali/Lamprophyres
7.6321936,10.037351,Alkali/Lamprophyres
8.094097,-10.059745,Alkali/Lamprophyres
8.319859,-0.45482793,Alkali/Lamprophyres
6.3683476,-8.338098,Alkali/Lamprophyres
