umap1,umap2,cat
-8.740074,5.4608006,Alaskan ultramafic
-8.964756,5.6761928,Alaskan ultramafic
-8.943488,5.6542087,Alaskan ultramafic
-8.964708,5.6755342,Alaskan ultramafic
-8.905697,5.614938,Alaskan ultramafic
-5.300034,1.5049899,Alaskan ultramafic
-8.955572,5.6745324,Alaskan ultramafic
-5.317123,1.5183915,Alaskan ultramafic
-8.969282,5.6801977,Alaskan ultramafic
-5.2398877,1.5259315,Alaskan ultramafic
-9.014656,5.7268667,Alaskan ultramafic
-8.901635,5.624697,Alaskan ultramafic
-8.913009,5.6223707,Alaskan ultramafic
-8.791907,5.556855,Alaskan ultramafic
-8.903239,5.614261,Alaskan ultramafic
-8.962211,5.671804,Alaskan ultramafic
-9.03958,5.7629266,Alaskan ultramafic
-8.861259,5.573717,Alaskan ultramafic
0.35426292,-0.21803713,Alaskan ultramafic
0.338739,-0.22485176,Alaskan ultramafic
-3.5050578,6.637216,Alaskan ultramafic
-3.5144563,6.621912,Alaskan ultramafic
-3.4962614,6.618892,Alaskan ultramafic
-3.5620003,-2.8276353,Alaskan ultramafic
-3.7330678,-2.7492614,Alaskan ultramafic
-3.5366504,-2.8857565,Alaskan ultramafic
-7.6272855,15.295997,Alaskan ultramafic
-3.6032622,-2.6591904,Alaskan ultramafic
-3.5410767,-2.7551723,Alaskan ultramafic
-3.4912877,-2.9250546,Alaskan ultramafic
-3.5019596,-2.854009,Alaskan ultramafic
-3.520267,-2.8456202,Alaskan ultramafic
-3.519542,-2.8488445,Alaskan ultramafic
-3.5277457,-2.8651788,Alaskan ultramafic
-3.639339,-2.770126,Alaskan ultramafic
-2.9525416,-1.6192728,Alaskan ultramafic
-3.573658,-3.0058432,Alaskan ultramafic
-3.419627,6.61873,Alaskan ultramafic
-3.8899517,-2.6666577,Alaskan ultramafic
-3.4459076,6.5254693,Alaskan ultramafic
-3.8419595,-2.7541156,Alaskan ultramafic
-3.4505813,6.6621985,Alaskan ultramafic
-3.4426029,6.625365,Alaskan ultramafic
-5.1280704,-2.349447,Alaskan ultramafic
-3.2506356,6.6397305,Alaskan ultramafic
-2.0376437,5.8025346,Alaskan ultramafic
-2.6305218,5.4932656,Alaskan ultramafic
-1.5347164,4.1455197,Alaskan ultramafic
-1.2139546,5.7609134,Alaskan ultramafic
-1.6781247,4.37695,Alaskan ultramafic
-2.8293452,5.9871635,Alaskan ultramafic
-3.1451528,6.540779,Alaskan ultramafic
-2.3477254,4.9856462,Alaskan ultramafic
-2.7844794,5.8717475,Alaskan ultramafic
-2.3191352,4.7766085,Alaskan ultramafic
-2.7690485,5.728373,Alaskan ultramafic
-1.565055,3.9065688,Alaskan ultramafic
-2.001848,5.5307474,Alaskan ultramafic
-1.5473452,4.298036,Alaskan ultramafic
-2.3093462,4.7108135,Alaskan ultramafic
-1.6568034,4.3911405,Alaskan ultramafic
-2.0754027,4.6712093,Alaskan ultramafic
-2.2841651,5.2026267,Alaskan ultramafic
-1.5649668,3.9031835,Alaskan ultramafic
-2.0106635,5.615282,Alaskan ultramafic
-3.0157769,6.4116817,Alaskan ultramafic
-1.653123,4.357745,Alaskan ultramafic
-2.9151568,5.949516,Alaskan ultramafic
-2.571014,5.1868076,Alaskan ultramafic
-2.724174,5.5017996,Alaskan ultramafic
-2.7158098,5.5040884,Alaskan ultramafic
-1.6810071,3.4448338,Alaskan ultramafic
-2.6187553,5.2972884,Alaskan ultramafic
-1.7292068,3.5475214,Alaskan ultramafic
-2.1483023,4.802172,Alaskan ultramafic
-2.1757011,4.847063,Alaskan ultramafic
-1.9400175,4.1297536,Alaskan ultramafic
-1.7097728,3.9206069,Alaskan ultramafic
-1.921468,4.0777216,Alaskan ultramafic
-2.2960753,4.6107845,Alaskan ultramafic
-1.9860303,4.530458,Alaskan ultramafic
-2.4087334,5.467873,Alaskan ultramafic
-2.0854082,4.742048,Alaskan ultramafic
-2.0318165,4.699242,Alaskan ultramafic
-2.0769072,4.7069335,Alaskan ultramafic
-2.0174963,4.647723,Alaskan ultramafic
-1.2507573,5.468469,Alaskan ultramafic
-2.1629367,4.874892,Alaskan ultramafic
-2.2736442,4.453225,Alaskan ultramafic
-0.6409177,5.886332,Alaskan ultramafic
-0.5589639,6.287781,Alaskan ultramafic
-1.9039701,4.575705,Alaskan ultramafic
-1.6863887,3.4989736,Alaskan ultramafic
-1.7326658,3.450436,Alaskan ultramafic
-3.0956936,6.219121,Alaskan ultramafic
-3.1809103,6.524397,Alaskan ultramafic
-1.7038692,3.5073903,Alaskan ultramafic
-2.7463593,5.581117,Alaskan ultramafic
-2.7234833,5.478905,Alaskan ultramafic
-2.6723404,5.4898863,Alaskan ultramafic
-2.3573318,4.7688346,Alaskan ultramafic
-2.4233465,5.8246665,Alaskan ultramafic
-2.3491392,4.782369,Alaskan ultramafic
-1.9393067,4.0873785,Alaskan ultramafic
-1.9276061,4.213097,Alaskan ultramafic
-2.0982664,4.787359,Alaskan ultramafic
-1.9396561,4.088282,Alaskan ultramafic
-1.9109756,4.0352726,Alaskan ultramafic
-2.2424374,4.501838,Alaskan ultramafic
-1.9943627,4.143667,Alaskan ultramafic
8.01449,-3.6546242,Alkali/Lamprophyres
8.05684,-3.8338935,Alkali/Lamprophyres
8.13058,-3.9134865,Alkali/Lamprophyres
7.9813757,1.5022892,Alkali/Lamprophyres
